src,back_st,back_end,stdev,theo_err,mad_arr
35.0,75.0,85.0,0.0233,0.0194,0.0175
35.0,75.0,95.0,0.0229,0.0191,0.0168
35.0,75.0,105.0,0.0225,0.019,0.0164
35.0,75.0,115.0,0.0223,0.019,0.0163
35.0,75.0,125.0,0.0221,0.0189,0.0164
35.0,75.0,135.0,0.022,0.0189,0.0165
35.0,75.0,145.0,0.0219,0.0189,0.0165
35.0,85.0,95.0,0.0226,0.0191,0.0168
35.0,85.0,105.0,0.0223,0.019,0.0159
35.0,85.0,115.0,0.022,0.0189,0.0164
35.0,85.0,125.0,0.0219,0.0189,0.0164
35.0,85.0,135.0,0.0219,0.0189,0.0165
35.0,85.0,145.0,0.0218,0.0189,0.0163
35.0,95.0,105.0,0.022,0.019,0.0158
35.0,95.0,115.0,0.0218,0.0189,0.0162
35.0,95.0,125.0,0.0218,0.0189,0.0162
35.0,95.0,135.0,0.0218,0.0189,0.0164
35.0,95.0,145.0,0.0217,0.0189,0.0164
35.0,105.0,115.0,0.0217,0.0189,0.016
35.0,105.0,125.0,0.0217,0.0189,0.016
35.0,105.0,135.0,0.0217,0.0189,0.0163
35.0,105.0,145.0,0.0217,0.0188,0.0164
35.0,115.0,125.0,0.0217,0.0189,0.0161
35.0,115.0,135.0,0.0217,0.0189,0.0164
35.0,115.0,145.0,0.0217,0.0188,0.0164
35.0,125.0,135.0,0.0217,0.0189,0.0167
35.0,125.0,145.0,0.0217,0.0189,0.0164
35.0,135.0,145.0,0.0217,0.0189,0.0161
45.0,45.0,55.0,0.2265,0.1954,0.1421
45.0,45.0,65.0,0.0478,0.0391,0.0291
45.0,45.0,75.0,0.0303,0.0242,0.0205
45.0,45.0,85.0,0.0248,0.0196,0.0162
45.0,45.0,95.0,0.0222,0.0176,0.0145
45.0,45.0,105.0,0.0208,0.0166,0.0139
45.0,45.0,115.0,0.0199,0.0159,0.0131
45.0,45.0,125.0,0.0193,0.0155,0.0129
45.0,45.0,135.0,0.0189,0.0151,0.0131
45.0,45.0,145.0,0.0186,0.0149,0.0131
45.0,55.0,65.0,0.0292,0.0244,0.0172
45.0,55.0,75.0,0.022,0.0179,0.0133
45.0,55.0,85.0,0.02,0.016,0.0128
45.0,55.0,95.0,0.019,0.0152,0.0132
45.0,55.0,105.0,0.0185,0.0148,0.0129
45.0,55.0,115.0,0.0181,0.0146,0.0128
45.0,55.0,125.0,0.0179,0.0144,0.0127
45.0,55.0,135.0,0.0177,0.0143,0.0124
45.0,55.0,145.0,0.0176,0.0142,0.0124
45.0,65.0,75.0,0.0195,0.0157,0.014
45.0,65.0,85.0,0.0185,0.0146,0.013
45.0,65.0,95.0,0.018,0.0143,0.0133
45.0,65.0,105.0,0.0177,0.0141,0.013
45.0,65.0,115.0,0.0176,0.014,0.0133
45.0,65.0,125.0,0.0174,0.014,0.013
45.0,65.0,135.0,0.0174,0.0139,0.013
45.0,65.0,145.0,0.0173,0.0139,0.0129
45.0,75.0,85.0,0.0181,0.0143,0.0132
45.0,75.0,95.0,0.0177,0.014,0.0128
45.0,75.0,105.0,0.0175,0.0139,0.0125
45.0,75.0,115.0,0.0174,0.0139,0.0125
45.0,75.0,125.0,0.0173,0.0139,0.0126
45.0,75.0,135.0,0.0172,0.0138,0.0127
45.0,75.0,145.0,0.0172,0.0138,0.0128
45.0,85.0,95.0,0.0174,0.014,0.0127
45.0,85.0,105.0,0.0173,0.0139,0.0126
45.0,85.0,115.0,0.0172,0.0138,0.0126
45.0,85.0,125.0,0.0172,0.0138,0.0128
45.0,85.0,135.0,0.0172,0.0138,0.0128
45.0,85.0,145.0,0.0172,0.0138,0.0128
45.0,95.0,105.0,0.0172,0.0139,0.0126
45.0,95.0,115.0,0.0172,0.0138,0.0126
45.0,95.0,125.0,0.0172,0.0138,0.0127
45.0,95.0,135.0,0.0171,0.0138,0.0126
45.0,95.0,145.0,0.0171,0.0138,0.0127
45.0,105.0,115.0,0.0172,0.0139,0.0126
45.0,105.0,125.0,0.0172,0.0138,0.0124
45.0,105.0,135.0,0.0172,0.0138,0.0126
45.0,105.0,145.0,0.0171,0.0138,0.0124
45.0,115.0,125.0,0.0172,0.0138,0.0121
45.0,115.0,135.0,0.0171,0.0138,0.0126
45.0,115.0,145.0,0.0171,0.0138,0.0125
45.0,125.0,135.0,0.0171,0.0138,0.0128
45.0,125.0,145.0,0.0171,0.0138,0.0126
45.0,135.0,145.0,0.0172,0.0138,0.0126
55.0,55.0,65.0,0.0254,0.0226,0.0176
55.0,55.0,75.0,0.0173,0.0156,0.0117
55.0,55.0,85.0,0.0155,0.0137,0.0109
55.0,55.0,95.0,0.0147,0.0129,0.0106
55.0,55.0,105.0,0.0142,0.0125,0.0101
55.0,55.0,115.0,0.014,0.0122,0.0096
55.0,55.0,125.0,0.0138,0.0121,0.0098
55.0,55.0,135.0,0.0137,0.012,0.0099
55.0,55.0,145.0,0.0136,0.0119,0.01
55.0,65.0,75.0,0.015,0.0136,0.0124
55.0,65.0,85.0,0.0142,0.0124,0.0111
55.0,65.0,95.0,0.0139,0.012,0.0109
55.0,65.0,105.0,0.0137,0.0118,0.0106
55.0,65.0,115.0,0.0135,0.0117,0.01
55.0,65.0,125.0,0.0135,0.0117,0.0104
55.0,65.0,135.0,0.0134,0.0117,0.0106
55.0,65.0,145.0,0.0134,0.0116,0.0103
55.0,75.0,85.0,0.0141,0.012,0.0114
55.0,75.0,95.0,0.0138,0.0118,0.0107
55.0,75.0,105.0,0.0136,0.0117,0.0104
55.0,75.0,115.0,0.0135,0.0116,0.0105
55.0,75.0,125.0,0.0134,0.0116,0.0105
55.0,75.0,135.0,0.0134,0.0116,0.0105
55.0,75.0,145.0,0.0134,0.0116,0.0104
55.0,85.0,95.0,0.0137,0.0118,0.0098
55.0,85.0,105.0,0.0134,0.0116,0.0098
55.0,85.0,115.0,0.0134,0.0116,0.01
55.0,85.0,125.0,0.0134,0.0116,0.0102
55.0,85.0,135.0,0.0134,0.0115,0.0101
55.0,85.0,145.0,0.0133,0.0115,0.0101
55.0,95.0,105.0,0.0133,0.0117,0.0098
55.0,95.0,115.0,0.0133,0.0116,0.0101
55.0,95.0,125.0,0.0134,0.0116,0.0104
55.0,95.0,135.0,0.0133,0.0115,0.0104
55.0,95.0,145.0,0.0133,0.0115,0.0104
55.0,105.0,115.0,0.0134,0.0116,0.0104
55.0,105.0,125.0,0.0134,0.0116,0.0106
55.0,105.0,135.0,0.0134,0.0115,0.0104
55.0,105.0,145.0,0.0134,0.0115,0.01
55.0,115.0,125.0,0.0135,0.0116,0.0101
55.0,115.0,135.0,0.0134,0.0115,0.01
55.0,115.0,145.0,0.0133,0.0115,0.0096
55.0,125.0,135.0,0.0133,0.0116,0.0101
55.0,125.0,145.0,0.0133,0.0115,0.0097
55.0,135.0,145.0,0.0133,0.0116,0.0097
65.0,65.0,75.0,0.0154,0.0139,0.0122
65.0,65.0,85.0,0.0141,0.0121,0.011
65.0,65.0,95.0,0.0137,0.0116,0.0104
65.0,65.0,105.0,0.0135,0.0113,0.0105
65.0,65.0,115.0,0.0133,0.0112,0.0107
65.0,65.0,125.0,0.0133,0.0111,0.0104
65.0,65.0,135.0,0.0132,0.0111,0.0103
65.0,65.0,145.0,0.0132,0.011,0.0101
65.0,75.0,85.0,0.0139,0.0117,0.0111
65.0,75.0,95.0,0.0136,0.0112,0.0107
65.0,75.0,105.0,0.0133,0.0111,0.0107
65.0,75.0,115.0,0.0133,0.011,0.0105
65.0,75.0,125.0,0.0132,0.011,0.0102
65.0,75.0,135.0,0.0132,0.011,0.0104
65.0,75.0,145.0,0.0132,0.011,0.0103
65.0,85.0,95.0,0.0136,0.0113,0.0104
65.0,85.0,105.0,0.0133,0.0111,0.0101
65.0,85.0,115.0,0.0132,0.011,0.0103
65.0,85.0,125.0,0.0132,0.011,0.0103
65.0,85.0,135.0,0.0132,0.0109,0.0104
65.0,85.0,145.0,0.0132,0.0109,0.0102
65.0,95.0,105.0,0.0131,0.0111,0.0103
65.0,95.0,115.0,0.0132,0.011,0.0107
65.0,95.0,125.0,0.0132,0.011,0.0104
65.0,95.0,135.0,0.0132,0.0109,0.0099
65.0,95.0,145.0,0.0132,0.0109,0.0103
65.0,105.0,115.0,0.0133,0.0111,0.0104
65.0,105.0,125.0,0.0134,0.011,0.0101
65.0,105.0,135.0,0.0133,0.0109,0.0101
65.0,105.0,145.0,0.0133,0.0109,0.0101
65.0,115.0,125.0,0.0134,0.011,0.0099
65.0,115.0,135.0,0.0133,0.011,0.0102
65.0,115.0,145.0,0.0133,0.0109,0.0103
65.0,125.0,135.0,0.0132,0.011,0.0102
65.0,125.0,145.0,0.0132,0.0109,0.01
65.0,135.0,145.0,0.0132,0.011,0.01
75.0,75.0,85.0,0.0143,0.012,0.0109
75.0,75.0,95.0,0.0138,0.0113,0.0108
75.0,75.0,105.0,0.0135,0.0111,0.0106
75.0,75.0,115.0,0.0134,0.011,0.0105
75.0,75.0,125.0,0.0135,0.0109,0.0097
75.0,75.0,135.0,0.0135,0.0109,0.01
75.0,75.0,145.0,0.0135,0.0109,0.0099
75.0,85.0,95.0,0.0138,0.0114,0.0102
75.0,85.0,105.0,0.0134,0.0111,0.0101
75.0,85.0,115.0,0.0134,0.011,0.0099
75.0,85.0,125.0,0.0135,0.0109,0.0101
75.0,85.0,135.0,0.0135,0.0109,0.0101
75.0,85.0,145.0,0.0135,0.0108,0.0097
75.0,95.0,105.0,0.0133,0.0112,0.0103
75.0,95.0,115.0,0.0134,0.011,0.0101
75.0,95.0,125.0,0.0136,0.0109,0.01
75.0,95.0,135.0,0.0136,0.0109,0.0102
75.0,95.0,145.0,0.0136,0.0108,0.0099
75.0,105.0,115.0,0.0138,0.0111,0.0098
75.0,105.0,125.0,0.0139,0.0109,0.0097
75.0,105.0,135.0,0.0138,0.0109,0.0097
75.0,105.0,145.0,0.0137,0.0108,0.0095
75.0,115.0,125.0,0.014,0.011,0.0098
75.0,115.0,135.0,0.0138,0.0109,0.0097
75.0,115.0,145.0,0.0138,0.0108,0.0095
75.0,125.0,135.0,0.0137,0.011,0.0097
75.0,125.0,145.0,0.0137,0.0109,0.0095
75.0,135.0,145.0,0.0137,0.0109,0.0088
85.0,85.0,95.0,0.0139,0.0118,0.0101
85.0,85.0,105.0,0.0134,0.0112,0.01
85.0,85.0,115.0,0.0135,0.0111,0.0097
85.0,85.0,125.0,0.0137,0.011,0.0097
85.0,85.0,135.0,0.0138,0.0109,0.0099
85.0,85.0,145.0,0.0138,0.0109,0.0096
85.0,95.0,105.0,0.0134,0.0114,0.0096
85.0,95.0,115.0,0.0137,0.0111,0.0097
